,App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated),clean_content,tags
1155,B005ZXWMUS,A3PKKGGUZTCPK6,2,What the best part is the customer ratings that a video store never was able to provide as well as the Netflix option to rate movies and then have recommended films and shows for the future entertainment.,customer ratings;video store;rate movies;recommended films;recommended shows,,,customer ratings;video store;rate movies;recommended films;recommended shows,"['what', 'the', 'best', 'part', 'is', 'the', 'customer', 'ratings', 'that', 'a', 'video', 'store', 'never', 'was', 'able', 'to', 'provide', 'as', 'well', 'as', 'the', 'netflix', 'option', 'to', 'rate', 'movies', 'and', 'then', 'have', 'recommended', 'films', 'and', 'shows', 'for', 'the', 'future', 'entertainment']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1156,B005ZXWMUS,A3PKKGGUZTCPK6,3,Also there are plenty of children's movies and programs except with my disappointment no Star Wars materials.,,children's movies;programs,,children's movies;programs,"['also', 'there', 'are', 'plenty', 'of', 'children', 's', 'movies', 'and', 'programs', 'except', 'with', 'my', 'disappointment', 'no', 'star', 'wars', 'materials']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1157,B005ZXWMUS,A3PKKGGUZTCPK6,4,"Overall, the best area now that will give the best deals for t.v. and movies.",t.v.;movies,,,t.v.;movies,"['overall', 'the', 'best', 'area', 'now', 'that', 'will', 'give', 'the', 'best', 'deals', 'for', 't', 'v', 'and', 'movies']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']"
1158,B005ZXWMUS,ATZOAE035711V,1,For 8.00 dollars a month it is not a bad deal.,,,,,"['for', 'dollars', 'a', 'month', 'it', 'is', 'not', 'a', 'bad', 'deal']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1159,B005ZXWMUS,ATZOAE035711V,2,Plays well on the Kindle Fire and will probably do even better on the newer Kindle Fire soon to be released.,,,,,"['plays', 'well', 'on', 'the', 'kindle', 'fire', 'and', 'will', 'probably', 'do', 'even', 'better', 'on', 'the', 'newer', 'kindle', 'fire', 'soon', 'to', 'be', 'released']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1160,B005ZXWMUS,ASOK6X7HSN7S9,1,What an amazing deal.,,,,,"['what', 'an', 'amazing', 'deal']","['O', 'O', 'O', 'O']"
1161,B005ZXWMUS,ASOK6X7HSN7S9,2,May go ahead and STOP my cable and just use neflix.,,,,,"['may', 'go', 'ahead', 'and', 'stop', 'my', 'cable', 'and', 'just', 'use', 'neflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1162,B005ZXWMUS,ASOK6X7HSN7S9,3,"Great selection, and easy to stream to ALL my machines",stream to ALL my machines,,,stream to ALL my machines,"['great', 'selection', 'and', 'easy', 'to', 'stream', 'to', 'all', 'my', 'machines']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
1163,B005ZXWMUS,A31B8KKZBZQF0,1,what's not to like?,,,,,"['what', 's', 'not', 'to', 'like']","['O', 'O', 'O', 'O', 'O']"
1164,B005ZXWMUS,A31B8KKZBZQF0,2,It's netflix.It's super awesome and is better than cable.,,,,,"['it', 's', 'netflix', 'it', 's', 'super', 'awesome', 'and', 'is', 'better', 'than', 'cable']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1165,B005ZXWMUS,A31B8KKZBZQF0,3,"seriously, what's not to like dude?",,,,,"['seriously', 'what', 's', 'not', 'to', 'like', 'dude']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1166,B005ZXWMUS,A37CD4K90BFWWA,1,the people who said it is really bad are wrong.,,,,,"['the', 'people', 'who', 'said', 'it', 'is', 'really', 'bad', 'are', 'wrong']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1167,B005ZXWMUS,A37CD4K90BFWWA,2,although there are some bugs it is still great!,,,,,"['although', 'there', 'are', 'some', 'bugs', 'it', 'is', 'still', 'great']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1168,B005ZXWMUS,A37CD4K90BFWWA,3,you should get this!,,,,,"['you', 'should', 'get', 'this']","['O', 'O', 'O', 'O']"
1169,B005ZXWMUS,A3TI5XXBS8TTXT,1,Has alot of great shows!,shows,,,shows,"['has', 'alot', 'of', 'great', 'shows']","['O', 'O', 'O', 'O', 'B']"
1170,B005ZXWMUS,A3TI5XXBS8TTXT,2,"full seasonsgood genres, I would give 5 stars exceptthey are a little behind on getting some of the latest seasons",,full seasonsgood genres;getting some of the latest seasons,,full seasonsgood genres;getting some of the latest seasons,"['full', 'seasonsgood', 'genres', 'i', 'would', 'give', 'stars', 'exceptthey', 'are', 'a', 'little', 'behind', 'on', 'getting', 'some', 'of', 'the', 'latest', 'seasons']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
1171,B005ZXWMUS,A3FB12W2UXTNIC,1,Now I can watch my favorite shows on the run as long as I have WiFi minor issues with picture at times might be operator error,,watch my favorite shows,,watch my favorite shows,"['now', 'i', 'can', 'watch', 'my', 'favorite', 'shows', 'on', 'the', 'run', 'as', 'long', 'as', 'i', 'have', 'wifi', 'minor', 'issues', 'with', 'picture', 'at', 'times', 'might', 'be', 'operator', 'error']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1172,B005ZXWMUS,A2JTIZ5Y3AK32K,1,I love all the options you have to pick from!,,,,,"['i', 'love', 'all', 'the', 'options', 'you', 'have', 'to', 'pick', 'from']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1173,B005ZXWMUS,A2JTIZ5Y3AK32K,2,Great for the entire Family at home and vacation.,,,,,"['great', 'for', 'the', 'entire', 'family', 'at', 'home', 'and', 'vacation']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1174,B005ZXWMUS,A2O8W12ETN43M9,1,To me a free trial does NOT involve my credit card.,,,,,"['to', 'me', 'a', 'free', 'trial', 'does', 'not', 'involve', 'my', 'credit', 'card']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1175,B005ZXWMUS,A2O8W12ETN43M9,2,A free trial means that I try it for free and if I like it I THEN provide my credit card.,,free trial,,free trial,"['a', 'free', 'trial', 'means', 'that', 'i', 'try', 'it', 'for', 'free', 'and', 'if', 'i', 'like', 'it', 'i', 'then', 'provide', 'my', 'credit', 'card']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1176,B005ZXWMUS,A1TEQIPQPQ3AFL,1,I'm enjoying all the excellent series that Netflix has and the time saved by eliminating commercials or browsing thru the TV schedule.,,,,,"['i', 'm', 'enjoying', 'all', 'the', 'excellent', 'series', 'that', 'netflix', 'has', 'and', 'the', 'time', 'saved', 'by', 'eliminating', 'commercials', 'or', 'browsing', 'thru', 'the', 'tv', 'schedule']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1177,B005ZXWMUS,AJNP5Z9D6COPX,1,"I only wanted this App on my phone to check my account, etc.",,check my account,,check my account,"['i', 'only', 'wanted', 'this', 'app', 'on', 'my', 'phone', 'to', 'check', 'my', 'account', 'etc']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']"
1178,B005ZXWMUS,AJNP5Z9D6COPX,2,"I did not want a free trial, as I already have an account and do no streaming, just DVD's.",,free trial;have an account;streaming,,free trial;have an account;streaming,"['i', 'did', 'not', 'want', 'a', 'free', 'trial', 'as', 'i', 'already', 'have', 'an', 'account', 'and', 'do', 'no', 'streaming', 'just', 'dvd', 's']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O']"
1179,B005ZXWMUS,AJNP5Z9D6COPX,3,Now I can't get a response from Netflix and will probably be paying double for something I don't even use.,,,,,"['now', 'i', 'can', 't', 'get', 'a', 'response', 'from', 'netflix', 'and', 'will', 'probably', 'be', 'paying', 'double', 'for', 'something', 'i', 'don', 't', 'even', 'use']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1180,B005ZXWMUS,A2P0HZODELPTYT,1,i always go on Netflix and watch tv shows and movies sometimes it buffers but i still LOVE IT SO MUCH&#60;3,watch tv shows;watch movies,,,watch tv shows;watch movies,"['i', 'always', 'go', 'on', 'netflix', 'and', 'watch', 'tv', 'shows', 'and', 'movies', 'sometimes', 'it', 'buffers', 'but', 'i', 'still', 'love', 'it', 'so', 'much']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1181,B005ZXWMUS,A74ODRAATY0AC,1,Works as it should.,,,,,"['works', 'as', 'it', 'should']","['O', 'O', 'O', 'O']"
1182,B005ZXWMUS,A74ODRAATY0AC,2,Allows to add and delete streaming movies and shows to list.,,add streaming movies;delete streaming movies;shows to list,,add streaming movies;delete streaming movies;shows to list,"['allows', 'to', 'add', 'and', 'delete', 'streaming', 'movies', 'and', 'shows', 'to', 'list']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I']"
1183,B005ZXWMUS,A74ODRAATY0AC,3,No complaints as of yet.,,,,,"['no', 'complaints', 'as', 'of', 'yet']","['O', 'O', 'O', 'O', 'O']"
1184,B005ZXWMUS,AXLKB3HQ075MP,1,Works great if you have a netflix account.,,netflix account,,netflix account,"['works', 'great', 'if', 'you', 'have', 'a', 'netflix', 'account']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1185,B005ZXWMUS,AXLKB3HQ075MP,2,Quality is what it should be & you need it(the app)to play shows from netflix.,,play shows,,play shows,"['quality', 'is', 'what', 'it', 'should', 'be', 'you', 'need', 'it', 'the', 'app', 'to', 'play', 'shows', 'from', 'netflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
1186,B005ZXWMUS,A1V60OEZD58RPJ,1,works on android 2.2 with out issues.,,,,,"['works', 'on', 'android', 'with', 'out', 'issues']","['O', 'O', 'O', 'O', 'O', 'O']"
1187,B005ZXWMUS,A1V60OEZD58RPJ,2,The app is trying to talk with my smart TV.,,,,,"['the', 'app', 'is', 'trying', 'to', 'talk', 'with', 'my', 'smart', 'tv']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1188,B005ZXWMUS,A1V60OEZD58RPJ,3,If I did not have it on the TV allready I would have tried it out.,,,,,"['if', 'i', 'did', 'not', 'have', 'it', 'on', 'the', 'tv', 'allready', 'i', 'would', 'have', 'tried', 'it', 'out']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1189,B005ZXWMUS,APNQTNKIQE74B,1,I am unfamiliar with how to use this app and what it offers and instructions on how ti activeate it.,,activeate,,activeate,"['i', 'am', 'unfamiliar', 'with', 'how', 'to', 'use', 'this', 'app', 'and', 'what', 'it', 'offers', 'and', 'instructions', 'on', 'how', 'ti', 'activeate', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']"
1190,B005ZXWMUS,ARBD16KG1TA6J,1,"Okay so I was wantin to get Netflix on my kindle fire cause I have it on my desktop,laptop, Wii, and playstation 3 but half of the review say the video lags and sound quilty is horrible and all that but I'm gonna get it and try it cause ive read if you have an updated kindle fire and charter Internet it works just fine which I have both so I will give this another review after having it a while.",,video;sound,,video;sound,"['okay', 'so', 'i', 'was', 'wantin', 'to', 'get', 'netflix', 'on', 'my', 'kindle', 'fire', 'cause', 'i', 'have', 'it', 'on', 'my', 'desktop', 'laptop', 'wii', 'and', 'playstation', 'but', 'half', 'of', 'the', 'review', 'say', 'the', 'video', 'lags', 'and', 'sound', 'quilty', 'is', 'horrible', 'and', 'all', 'that', 'but', 'i', 'm', 'gonna', 'get', 'it', 'and', 'try', 'it', 'cause', 'ive', 'read', 'if', 'you', 'have', 'an', 'updated', 'kindle', 'fire', 'and', 'charter', 'internet', 'it', 'works', 'just', 'fine', 'which', 'i', 'have', 'both', 'so', 'i', 'will', 'give', 'this', 'another', 'review', 'after', 'having', 'it', 'a', 'while']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1191,B005ZXWMUS,AI5P65GABIWXT,1,Very convenient can use it on my kindleEnjoy the tv series options .,tv series options,,,tv series options,"['very', 'convenient', 'can', 'use', 'it', 'on', 'my', 'kindleenjoy', 'the', 'tv', 'series', 'options']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
1192,B005ZXWMUS,AI5P65GABIWXT,2,I can watch what I want to while others are watching what they want,,watch what I want,,watch what I want,"['i', 'can', 'watch', 'what', 'i', 'want', 'to', 'while', 'others', 'are', 'watching', 'what', 'they', 'want']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1193,B005ZXWMUS,A1N10ZN3IQUA6E,1,"Particularly for the HD Kindle, this is like having a movie theater right in the palm of your hands.",,,,,"['particularly', 'for', 'the', 'hd', 'kindle', 'this', 'is', 'like', 'having', 'a', 'movie', 'theater', 'right', 'in', 'the', 'palm', 'of', 'your', 'hands']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1194,B005ZXWMUS,A1N10ZN3IQUA6E,2,"Less clunky than a a laptop, easy, convenient, and looks and sounds great!",,,,,"['less', 'clunky', 'than', 'a', 'a', 'laptop', 'easy', 'convenient', 'and', 'looks', 'and', 'sounds', 'great']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1195,B005ZXWMUS,A1N10ZN3IQUA6E,3,YOU NEED THIS for your Kindle!,,,,,"['you', 'need', 'this', 'for', 'your', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O']"
1196,B005ZXWMUS,A2KIULVQE2TI8O,1,"Every once in a while, I have issues getting this to load on my kindle; shutting it down and restarting does not fix the problem.",,load;shutting it down;restarting,,load;shutting it down;restarting,"['every', 'once', 'in', 'a', 'while', 'i', 'have', 'issues', 'getting', 'this', 'to', 'load', 'on', 'my', 'kindle', 'shutting', 'it', 'down', 'and', 'restarting', 'does', 'not', 'fix', 'the', 'problem']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O']"
1197,B005ZXWMUS,A2KIULVQE2TI8O,2,Frustrating because I'm paying for the subscription to Netflix.,,,,,"['frustrating', 'because', 'i', 'm', 'paying', 'for', 'the', 'subscription', 'to', 'netflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1198,B005ZXWMUS,A2T6U7CXE46L,1,I love netflix.,,,,,"['i', 'love', 'netflix']","['O', 'O', 'O']"
1199,B005ZXWMUS,A2T6U7CXE46L,2,I love that I can stream movies and certain tv shows when I feel like watching them.,stream movies;stream certain tv shows,watching,,stream movies;stream certain tv shows;watching,"['i', 'love', 'that', 'i', 'can', 'stream', 'movies', 'and', 'certain', 'tv', 'shows', 'when', 'i', 'feel', 'like', 'watching', 'them']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']"
1200,B005ZXWMUS,A2T6U7CXE46L,3,Or catching up on tv shows that I haven't been able to watch.,,catching up on tv shows;watch,,catching up on tv shows;watch,"['or', 'catching', 'up', 'on', 'tv', 'shows', 'that', 'i', 'haven', 't', 'been', 'able', 'to', 'watch']","['O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1201,B005ZXWMUS,A2T6U7CXE46L,4,The netflix app is fantastic on my kindle and I have NO complaints with it.,,,,,"['the', 'netflix', 'app', 'is', 'fantastic', 'on', 'my', 'kindle', 'and', 'i', 'have', 'no', 'complaints', 'with', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1202,B005ZXWMUS,A3ON3A07AFP6JZ,1,I have a kindle fire HD and I didn't want to buy or rent any movies from prime... so they finally have it for kindle.,,,,,"['i', 'have', 'a', 'kindle', 'fire', 'hd', 'and', 'i', 'didn', 't', 'want', 'to', 'buy', 'or', 'rent', 'any', 'movies', 'from', 'prime', 'so', 'they', 'finally', 'have', 'it', 'for', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1203,B005ZXWMUS,A3ON3A07AFP6JZ,2,Sometimes the picture it's all the clear but I really like Netflix app!!,,picture,,picture,"['sometimes', 'the', 'picture', 'it', 's', 'all', 'the', 'clear', 'but', 'i', 'really', 'like', 'netflix', 'app']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1204,B005ZXWMUS,A3Z85R4QXDGLW,1,"i tryed  and tryed to get my app store to work and all needed to do is put the right password for my amzon account and presto, the download worked.",,,,,"['i', 'tryed', 'and', 'tryed', 'to', 'get', 'my', 'app', 'store', 'to', 'work', 'and', 'all', 'needed', 'to', 'do', 'is', 'put', 'the', 'right', 'password', 'for', 'my', 'amzon', 'account', 'and', 'presto', 'the', 'download', 'worked']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1205,B005ZXWMUS,AL0E1H0L01AXZ,1,When I first bought the original kindle fire this app wasn't too good.,,,,,"['when', 'i', 'first', 'bought', 'the', 'original', 'kindle', 'fire', 'this', 'app', 'wasn', 't', 'too', 'good']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1206,B005ZXWMUS,AL0E1H0L01AXZ,2,but now I love it!,,,,,"['but', 'now', 'i', 'love', 'it']","['O', 'O', 'O', 'O', 'O']"
1207,B005ZXWMUS,AL0E1H0L01AXZ,3,Anytime i want to catch a breather from my work on campus I pull out my kindle and watch a few tv shows or a movie.,,watch a few tv shows;watch a movie,,watch a few tv shows;watch a movie,"['anytime', 'i', 'want', 'to', 'catch', 'a', 'breather', 'from', 'my', 'work', 'on', 'campus', 'i', 'pull', 'out', 'my', 'kindle', 'and', 'watch', 'a', 'few', 'tv', 'shows', 'or', 'a', 'movie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O']"
1208,B005ZXWMUS,A2G51SAI4SDOEK,1,I think this app is cool because u get to pick a favorote T.V show.,get to pick a favorote T.V show,,,get to pick a favorote T.V show,"['i', 'think', 'this', 'app', 'is', 'cool', 'because', 'u', 'get', 'to', 'pick', 'a', 'favorote', 't', 'v', 'show']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
1209,B005ZXWMUS,A2G51SAI4SDOEK,2,and watch it.,,watch,,watch,"['and', 'watch', 'it']","['O', 'B', 'O']"
1210,B005ZXWMUS,A2G51SAI4SDOEK,3,ti's is so cool to have this app,,,,,"['ti', 's', 'is', 'so', 'cool', 'to', 'have', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1211,B005ZXWMUS,ACZVQGT0WUBKZ,1,Definitely happy I'm able to watch Netflix on my Kindle Fire!,watch Netflix,,,watch Netflix,"['definitely', 'happy', 'i', 'm', 'able', 'to', 'watch', 'netflix', 'on', 'my', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']"
1212,B005ZXWMUS,ACZVQGT0WUBKZ,2,Love it so much and would recommend it to anyone.,,,,,"['love', 'it', 'so', 'much', 'and', 'would', 'recommend', 'it', 'to', 'anyone']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1213,B005ZXWMUS,AFI0FP51YPIWL,1,Netflix is wat i recommend to all the movie lovers out there  i watch movies on Netflix every day with the best picture quality ever,watch movies;picture,,,watch movies;picture,"['netflix', 'is', 'wat', 'i', 'recommend', 'to', 'all', 'the', 'movie', 'lovers', 'out', 'there', 'i', 'watch', 'movies', 'on', 'netflix', 'every', 'day', 'with', 'the', 'best', 'picture', 'quality', 'ever']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
1214,B005ZXWMUS,AA2W0MZOPO9H6,1,Handy application on my Android.,,,,,"['handy', 'application', 'on', 'my', 'android']","['O', 'O', 'O', 'O', 'O']"
1215,B005ZXWMUS,AA2W0MZOPO9H6,2,I can choose my evening movies while away from my TV.,,choose my evening movies,,choose my evening movies,"['i', 'can', 'choose', 'my', 'evening', 'movies', 'while', 'away', 'from', 'my', 'tv']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1216,B005ZXWMUS,AA2W0MZOPO9H6,3,It is convient and pracitical.,,,,,"['it', 'is', 'convient', 'and', 'pracitical']","['O', 'O', 'O', 'O', 'O']"
1217,B005ZXWMUS,AAP67UVV2T3LN,1,"If you have a Netflix account, you've gotta get this app, It is free, and you can watch whatever Netflix offers wherever you happen to be.",,watch whatever Netflix offers,,watch whatever Netflix offers,"['if', 'you', 'have', 'a', 'netflix', 'account', 'you', 've', 'gotta', 'get', 'this', 'app', 'it', 'is', 'free', 'and', 'you', 'can', 'watch', 'whatever', 'netflix', 'offers', 'wherever', 'you', 'happen', 'to', 'be']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1218,B005ZXWMUS,A1KIY1SP7E8TME,1,Netflix just updated on my Kindle Fire.,,updated,,updated,"['netflix', 'just', 'updated', 'on', 'my', 'kindle', 'fire']","['O', 'O', 'B', 'O', 'O', 'O', 'O']"
1219,B005ZXWMUS,A1KIY1SP7E8TME,2,They embedded a volume bar into the app which is a nice upgrade.,volume bar;upgrade,,,volume bar;upgrade,"['they', 'embedded', 'a', 'volume', 'bar', 'into', 'the', 'app', 'which', 'is', 'a', 'nice', 'upgrade']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1220,B005ZXWMUS,A1KIY1SP7E8TME,3,However the video and audio are still choppy.,,,video;audio,video;audio,"['however', 'the', 'video', 'and', 'audio', 'are', 'still', 'choppy']","['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O']"
1221,B005ZXWMUS,A1KIY1SP7E8TME,4,i would have fixed that before making embedded volume a priority.,,embedded volume,,embedded volume,"['i', 'would', 'have', 'fixed', 'that', 'before', 'making', 'embedded', 'volume', 'a', 'priority']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
1222,B005ZXWMUS,A2H00SPDEWEK1,1,"Newer releases sooner, to long between blu-ray release and streaming.",,streaming,,streaming,"['newer', 'releases', 'sooner', 'to', 'long', 'between', 'blu', 'ray', 'release', 'and', 'streaming']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1223,B005ZXWMUS,A2H00SPDEWEK1,2,Should be able to stream and not wait two to three years.,,stream,,stream,"['should', 'be', 'able', 'to', 'stream', 'and', 'not', 'wait', 'two', 'to', 'three', 'years']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1224,B005ZXWMUS,AJZGIEVM11GUV,1,"I spend a lot of time watching movies or old tv shows, so any type of movie/tv app rocks for me.",,watching movies;watching old tv shows,,watching movies;watching old tv shows,"['i', 'spend', 'a', 'lot', 'of', 'time', 'watching', 'movies', 'or', 'old', 'tv', 'shows', 'so', 'any', 'type', 'of', 'movie', 'tv', 'app', 'rocks', 'for', 'me']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1225,B005ZXWMUS,AJZGIEVM11GUV,2,Netflix has been the old standby and got me through quite awhile of basic cable and spent many hours of watching Dr. Who.,,,,,"['netflix', 'has', 'been', 'the', 'old', 'standby', 'and', 'got', 'me', 'through', 'quite', 'awhile', 'of', 'basic', 'cable', 'and', 'spent', 'many', 'hours', 'of', 'watching', 'dr', 'who']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
